osm_id,code,fclass,name,objectid2,province,district,tehsil,lat,lng
8395239917,2082,school,Beacon city school,0,SINDH,KARACHI,JAMSHED TOWN,24.8757,67.0451
8396280086,2005,post_office,Faiz Bagh GPO,354,PUNJAB,LAHORE,LAHORE CANTT,31.5841,74.3355
8396280095,2001,police,Misri Shah Police Station,355,PUNJAB,LAHORE,LAHORE CITY,31.5842,74.3423
8396299349,2735,wayside_shrine,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5923,74.3639
8396580917,2502,bakery,Mashal Milk Shop,0,SINDH,KARACHI,LANDHI TOWN,24.833,67.2331
8397668450,2904,fountain,,355,PUNJAB,LAHORE,LAHORE CITY,31.5927,74.337
8397668490,2301,restaurant,Tanali Food,355,PUNJAB,LAHORE,LAHORE CITY,31.5992,74.3423
8397685354,2512,clothes,Kashmir Silk House,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6088,73.0637
8398453339,2016,market_place,Gur Mandi,354,PUNJAB,LAHORE,LAHORE CANTT,31.5817,74.3255
8398484969,2082,school,Gov't Primary School Ahmedabad,355,PUNJAB,LAHORE,LAHORE CITY,31.4831,74.2399
8398960897,2401,hotel,Hotel Marcopolo,354,PUNJAB,LAHORE,LAHORE CANTT,31.5655,74.3293
8399022545,2301,restaurant,Red Lotus,354,PUNJAB,LAHORE,LAHORE CANTT,31.5615,74.33
8399022560,2081,university,"National University of Modern Languages, Lahore",354,PUNJAB,LAHORE,LAHORE CANTT,31.5604,74.3302
8399022562,2301,restaurant,Fujiayama,354,PUNJAB,LAHORE,LAHORE CANTT,31.5586,74.3279
8399022563,2301,restaurant,The Lakhanvi,354,PUNJAB,LAHORE,LAHORE CANTT,31.559,74.3274
8399022564,2301,restaurant,Taipan Chinese,354,PUNJAB,LAHORE,LAHORE CANTT,31.553,74.338
8399022565,2301,restaurant,Bukhara,354,PUNJAB,LAHORE,LAHORE CANTT,31.5529,74.3382
8399022566,2301,restaurant,Marco Polo Restaurant,354,PUNJAB,LAHORE,LAHORE CANTT,31.5528,74.3384
8400212940,2721,attraction,Remnants of Lahore City Wall,355,PUNJAB,LAHORE,LAHORE CITY,31.5867,74.3224
8401592464,2401,hotel,Grand Hotel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5747,74.3333
8402276247,2110,hospital,Doctor care,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.9697,72.4847
8403932018,2401,hotel,New Quetta Jeddah Hotel,0,SINDH,KARACHI,MALIR CANTONMENT,24.9584,67.1498
8406351664,2529,beauty_shop,Beautello Ladies Salon,355,PUNJAB,LAHORE,LAHORE CITY,31.3707,74.1687
8406382019,2302,fast_food,Pickup Burger,355,PUNJAB,LAHORE,LAHORE CITY,31.6151,74.2915
8406860256,2302,fast_food,Burger King,354,PUNJAB,LAHORE,LAHORE CANTT,31.5626,74.3405
8406860263,2722,museum,Iqbal Museum,354,PUNJAB,LAHORE,LAHORE CANTT,31.5691,74.3403
8406860270,2721,attraction,Arya Samaj Temple (abandoned),354,PUNJAB,LAHORE,LAHORE CANTT,31.5669,74.3307
8407461151,2541,car_dealership,Audi Lahore,354,PUNJAB,LAHORE,LAHORE CANTT,31.5118,74.342
8408058017,2721,attraction,EME,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.628,72.9464
8408647827,2502,bakery,Shery's Gluten Free,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7199,73.0739
8411057822,2601,bank,The Bank of Punjab,354,PUNJAB,LAHORE,LAHORE CANTT,31.5668,74.3261
8411057823,2567,travel_agent,HM Air Travel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5668,74.3262
8411057962,2723,monument,Gunbad Kambohan,354,PUNJAB,LAHORE,LAHORE CANTT,31.57,74.3368
8413287668,2525,mobile_phone_shop,Telenor Franchise,354,PUNJAB,LAHORE,LAHORE CANTT,31.5827,74.3288
8413357363,2401,hotel,Royal Hotel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5771,74.334
8413357364,2401,hotel,Karachi Hotel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5772,74.3339
8413357365,2303,cafe,Cafe Karachi,354,PUNJAB,LAHORE,LAHORE CANTT,31.5772,74.3339
8413357366,2401,hotel,Nasheman Hotel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5772,74.3341
8413357367,2302,fast_food,Bites Sandwich Burger & Shawarma,354,PUNJAB,LAHORE,LAHORE CANTT,31.577,74.3342
8413357368,2401,hotel,Ali Umar Hotel & Restaurant,354,PUNJAB,LAHORE,LAHORE CANTT,31.5773,74.3341
8413357369,2401,hotel,Pakistan Hotel,354,PUNJAB,LAHORE,LAHORE CANTT,31.5771,74.3339
8414245004,2515,bookshop,Book Shop Chaka Gali,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0122,71.5787
8414257577,2016,market_place,Gemstone Market,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0047,71.5651
8414377635,2723,monument,Bhana Mari Tomb,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0002,71.5548
8414377656,2722,museum,Sethi Havelis,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0089,71.5784
8415821818,2741,picnic_site,,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7764,73.1738
8415821819,2401,hotel,Green Wood Hotel and Restuarant,258,KHYBER PAKHTUNKHWA,MANSEHRA,BALAKOT,34.6609,73.4995
8415829119,2082,school,Govt Shaheed Rizwan Sareer Higher Scondary School Utmanzai CHD,226,KHYBER PAKHTUNKHWA,CHARSADDA,CHARSADDA,34.1864,71.7638
8415855618,2741,picnic_site,,258,KHYBER PAKHTUNKHWA,MANSEHRA,BALAKOT,35.1459,74.0462
8416460894,2601,bank,یونائیٹڈ بینک لمیٹڈ,0,SINDH,KARACHI,FAISAL CANTONMENT,24.8867,67.1759
8417557819,2721,attraction,Pasni Rock Hill by Kashif On Bike,40,BALOCHISTAN,GWADAR,Pasni,25.2824,63.4505
8417557917,2701,tourist_info,Road to Chandr Gup by Kashif On Bike,22,BALOCHISTAN,AWARAN,Jhal Jhao Sub,25.5035,65.8843
8417557918,2721,attraction,Kund Malir Beach View Point by Kashif On Bike,101,BALOCHISTAN,LASBELA,LIARI,25.3917,65.4566
8417559417,2721,attraction,Ormara Beach by Kashif On Bike,39,BALOCHISTAN,GWADAR,Ormara,25.2575,64.5823
8417559518,2301,restaurant,Kalmand Rest Area by Kashif On Bike,20,BALOCHISTAN,AWARAN,Gishkore Sub,25.4953,64.2856
8417563617,2721,attraction,River into Sea View Point by Kashif On Bike,40,BALOCHISTAN,GWADAR,Pasni,25.3903,63.7248
8417670617,2721,attraction,Mastani Desert Pasni by Kashif On Bike,40,BALOCHISTAN,GWADAR,Pasni,25.2507,63.4686
8417681317,2721,attraction,Pasni Juddi Beach by Kashif On Bike,40,BALOCHISTAN,GWADAR,Pasni,25.2245,63.5052
8417800317,2301,restaurant,Al Farid Hotel Pasni Jatti by Kashif On Bike,40,BALOCHISTAN,GWADAR,Pasni,25.2627,63.4749
8417931645,2110,hospital,vetenary hospital,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.972,72.4826
8420026618,2111,clinic,SAFA AL-MADINA CLINIC,351,PUNJAB,KHUSHAB,KHUSHAB,32.2826,72.2965
8420361818,2721,attraction,Princess of Pishukan by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1322,62.0239
8420361820,2721,attraction,Victoria Hut Jiwani by Kashif On Bike,38,BALOCHISTAN,GWADAR,Jiwani,25.0877,61.7698
8420370218,2721,attraction,Natural Art Museum of Bamyan by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1228,61.9722
8420370219,2721,attraction,Check Post of Giant by Kashif On Bike,38,BALOCHISTAN,GWADAR,Jiwani,25.1215,61.9364
8420370220,2721,attraction,Beach of Ganz by Kashif On Bike,38,BALOCHISTAN,GWADAR,Jiwani,25.0963,61.8697
8420370221,2722,museum,Fish Museum of Jewani by Kashif On Bike,38,BALOCHISTAN,GWADAR,Jiwani,25.046,61.7361
8420373517,2721,attraction,Pishikan Fishing by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1204,62.0716
8420373518,2721,attraction,Pishukan Mountain by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1316,62.0445
8420373519,2721,attraction,Titanic Of Pishukan by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1413,62.0246
8420373520,2721,attraction,Cave Pillar Mountain of Pishukan by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1236,61.9919
8420373521,2721,attraction,Gwadar View Point from Koh e Batil by Kashif On Bike,37,BALOCHISTAN,GWADAR,Gwadar,25.1171,62.3188
8420373617,2721,attraction,Tower of Pishukan by Kashif On Bike,38,BALOCHISTAN,GWADAR,Jiwani,25.1209,61.9133
8422698617,2721,attraction,PC Gwadar View Point,37,BALOCHISTAN,GWADAR,Gwadar,25.1036,62.3287
8422698717,2721,attraction,Nani Mandir by Kashif On Bike,101,BALOCHISTAN,LASBELA,LIARI,25.5141,65.5175
8423788517,2401,hotel,Monal Marquee,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6947,72.9884
8424654517,2082,school,Pechs girls school,0,SINDH,KARACHI,JAMSHED TOWN,24.862,67.0598
8424752993,2724,memorial,Peshawar Massacre Memorial,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0099,71.5742
8424752994,2512,clothes,The Perfection House Brothers Store,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar Cantonment,33.9969,71.5375
8424752995,2517,shoe_shop,Bata,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar Cantonment,33.9969,71.5375
8424760923,2001,police,Shah Qabool Police,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0034,71.5606
8424760924,2111,clinic,شفا میڈیکل مركز,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar I,34.0033,71.5608
8425160518,2742,viewpoint,Frere Hall View Point by Kashif On Bike,0,SINDH,KARACHI,SADDAR TOWN,24.8466,67.032
8427227461,2303,cafe,,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.3621,74.2072
8427227475,2593,vending_any,,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.3637,74.2117
8428197380,2601,bank,Dubai Islamic Bank,0,SINDH,KARACHI,JAMSHED TOWN,24.8643,67.0749
8428197382,2601,bank,HBL Bank,0,SINDH,KARACHI,JAMSHED TOWN,24.8639,67.0756
8428197383,2401,hotel,Hotel Galaxy,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8674,67.0842
8428197384,2601,bank,MCB,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.868,67.084
8428197385,2601,bank,The Global Islamic Bank,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.8675,67.0845
8428197398,2302,fast_food,McDonald's,0,SINDH,KARACHI,FAISAL CANTONMENT,24.8808,67.1092
8431956866,2301,restaurant,Dua Restaurant,475,SINDH,MIRPURKHAS,MIRPURKHAS,25.4788,69.0118
8432318520,2518,beverages,ظفر اقبال آٹا چکی,419,PUNJAB,TOBA TEK SINGH,GOJRA,31.0669,72.7093
8433944517,2501,supermarket,Mumtaz general store,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.742,73.1909
8434763077,2544,furniture_shop,Artic Furniture and Interior,355,PUNJAB,LAHORE,LAHORE CITY,31.4671,74.2601
8437819317,2401,hotel,near Nescom G-11 Resthouse,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6751,73.0021
8440960717,2721,attraction,Sikandar Khan Mayar’s House,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1576,72.0456
8441916918,2567,travel_agent,Dosti Coach,0,SINDH,KARACHI,SADDAR TOWN,24.8655,67.0292
8441916919,2567,travel_agent,Farhan Coach,0,SINDH,KARACHI,SADDAR TOWN,24.8655,67.0291
8441916926,2567,travel_agent,Al-Saif Daewoo Express,0,SINDH,KARACHI,SADDAR TOWN,24.8644,67.0294
8441916928,2567,travel_agent,Al-Munir Coach,0,SINDH,KARACHI,SADDAR TOWN,24.8644,67.0294
8441916941,2529,beauty_shop,Alishah Beauty Parlor,0,SINDH,KARACHI,SADDAR TOWN,24.864,67.0301
8441916942,2514,chemist,Dawakhana Bare Hakeem,0,SINDH,KARACHI,SADDAR TOWN,24.8622,67.0308
8441916948,2525,mobile_phone_shop,Metro Mobile Shop,0,SINDH,KARACHI,SADDAR TOWN,24.8622,67.0306
8441916952,2525,mobile_phone_shop,Ayub Mobile Shop,0,SINDH,KARACHI,SADDAR TOWN,24.8619,67.0301
8441916972,2121,dentist,VIP China Dental Clinic,0,SINDH,KARACHI,SADDAR TOWN,24.8616,67.0289
8441916975,2121,dentist,Hu Dental Clinic,0,SINDH,KARACHI,SADDAR TOWN,24.8615,67.0286
8441916979,2525,mobile_phone_shop,Sajid Electronics Mobile Phone & Accessories,0,SINDH,KARACHI,SADDAR TOWN,24.861,67.0284
8441916981,2121,dentist,Chinese Dental Clinic,0,SINDH,KARACHI,SADDAR TOWN,24.861,67.0278
8441916982,2121,dentist,M. Sarwar Dental Clinic,0,SINDH,KARACHI,SADDAR TOWN,24.861,67.0277
8442975017,2303,cafe,WANG WANG,0,SINDH,KARACHI,CLIFTON CANTONMENT,24.8065,67.0392
8442981917,2303,cafe,Studio 7teas,0,SINDH,KARACHI,GULBERG TOWN,24.9399,67.0684
8446459617,2721,attraction,سکردو,216,GILGIT BALTISTAN,SKARDU,SKARDU,35.2901,75.6454
8447857162,2303,cafe,Heavy MuaMLaT,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7216,73.0577
8449778681,2601,bank,Bank Al Habib,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.645,73.0642
8450613136,2301,restaurant,Royal Grill,380,PUNJAB,NAROWAL,NAROWAL,31.9841,74.665
8454118301,2301,restaurant,Angrezi Dhaba,390,PUNJAB,RAHIM YAR KHAN,RAHIM YAR KHAN,28.4287,70.3144
8454212568,2302,fast_food,Pixy Restaurant,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.9059,67.0821
8459989517,2082,school,GPS Tibba Pajian Raiwind Road,355,PUNJAB,LAHORE,LAHORE CITY,31.3087,74.2263
8462683517,2546,computer_shop,Warehouse,354,PUNJAB,LAHORE,LAHORE CANTT,31.4658,74.306
8465438820,2731,castle,Maidan,176,FATA,NORTH WAZIRISTAN AGENCY,DATA KHEL,33.0202,69.7261
8474807514,2110,hospital,DOCTORS HEART & MEDICAL CENTER SIALKOT,418,PUNJAB,SIALKOT,SIALKOT,32.4853,74.5303
8475513621,2544,furniture_shop,Ali Furnitures,344,PUNJAB,KASUR,KASUR,31.115,74.4469
8475513622,2510,general,Akram General Store,344,PUNJAB,KASUR,KASUR,31.1154,74.4477
8475528370,2514,chemist,Kasur Drug House,344,PUNJAB,KASUR,KASUR,31.1156,74.4482
8476538497,2401,hotel,Shelton Hotel,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1881,74.1791
8476538498,2301,restaurant,Bundu Khan,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1884,74.1779
8476538499,2303,cafe,The Aritum,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1883,74.1779
8476713295,2302,fast_food,ڈومینوز,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.182,74.1821
8476713296,2301,restaurant,Jade Express,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.182,74.1819
8476713297,2301,restaurant,Salt N Pepper Express,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1819,74.1816
8476713311,2504,mall,Civic Centre,326,PUNJAB,GUJRANWALA,GUJRANWALA CITY,32.1839,74.1814
8479229117,2721,attraction,8 RD,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.6572,73.5391
8479229217,2110,hospital,DA RUL SHIFA HOSPITAL,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.5778,73.4802
8483511880,2501,supermarket,Hamza Super Store,391,PUNJAB,RAHIM YAR KHAN,SADIQABAD,28.3056,70.1394
8484018637,2101,pharmacy,Swati Pharmacy & Cosmatics,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5982,72.9934
8489656817,2502,bakery,Gourmet Butt Chowk Tajpura,354,PUNJAB,LAHORE,LAHORE CANTT,31.5596,74.4007
8489679017,2101,pharmacy,Zafar Medical Store Sheikh Fazal,422,PUNJAB,VEHARI,BUREWALA,30.3322,72.789
8489679117,2301,restaurant,Taj Mahal Restaurant,422,PUNJAB,VEHARI,BUREWALA,30.3323,72.7891
8494502454,2501,supermarket,World Real Estate,355,PUNJAB,LAHORE,LAHORE CITY,31.445,74.2278
8495964386,2422,camp_site,Winter Camping Spot,229,KHYBER PAKHTUNKHWA,CHITRAL,CHITRAL,36.0766,71.8499
8496357123,2502,bakery,New Yadgar Sweets Bakers & Departmental Store,422,PUNJAB,VEHARI,BUREWALA,30.3322,72.7891
8498069412,2404,guesthouse,Rest-Inn Guest House,400,PUNJAB,RAWALPINDI,MURREE,33.9076,73.398
8504846830,2082,school,Suffa Islam High School,329,PUNJAB,GUJRANWALA,WAZIRABAD,32.3355,74.2176
8507065417,2401,hotel,Nescom G-11 Guesthouse,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6747,73.0011
8507534338,2401,hotel,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5099,74.3386
8509758217,2731,castle,NBK,176,FATA,NORTH WAZIRISTAN AGENCY,DATA KHEL,33.0766,69.8673
8515382852,2084,college,Punjab College Jahanian,347,PUNJAB,KHANEWAL,JAHANIAN,30.0255,71.8183
8515382853,2081,university,National College Of Business Administration And Economics,369,PUNJAB,MULTAN,MULTAN CITY,30.2407,71.536
8515382855,2081,university,Institute Of Southeren Punjab-Main Campus,370,PUNJAB,MULTAN,MULTAN SADDAR,30.2896,71.4992
8524375217,2302,fast_food,Salwa Cafe,363,PUNJAB,MANDI BAHAUDDIN,MANDI BAHAUDDIN,32.3875,73.4414
8527861817,2401,hotel,Quita and Karachi Kaifai,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7173,73.0844
8539749217,2301,restaurant,Butt Kerhai  Tikka F-8 Markaz,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.7109,73.0394
8541189219,2121,dentist,Al Rehman Dental,299,PUNJAB,BAHAWALPUR,AHMADPUR EAST,29.1374,71.2629
8544737141,2501,supermarket,GUL SHER HOME,317,PUNJAB,DERA GHAZI KHAN,DERA GHAZI KHAN,29.9013,70.7327
8547975254,2723,monument,شہید بابا مزار,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar II,34.0559,71.6879
8551278119,2082,school,Government Girls high School khawaja kharri Thaaki,1,AZAD KASHMIR,BAGH,BAGH,34.0488,73.8157
8551308090,2082,school,Government boys middle school,1,AZAD KASHMIR,BAGH,BAGH,34.048,73.8151
8551840544,2735,wayside_shrine,NAKKA ZIYARAT,1,AZAD KASHMIR,BAGH,BAGH,34.0669,73.8121
8557133517,2904,fountain,Umm-e-Taimoor pond,240,KHYBER PAKHTUNKHWA,KARAK,BANDA DAUD SHAH,33.271,71.1272
8557133617,2301,restaurant,Dera Restaurnt,292,PUNJAB,ATTOCK,JAND,33.5138,72.2319
8557133917,2301,restaurant,Dera Restaurant,292,PUNJAB,ATTOCK,JAND,33.506,72.2182
8557711352,2404,guesthouse,Valley Guest House,14,AZAD KASHMIR,NEELUM,ATHUMQAM,34.7966,74.1898
8557726081,2082,school,Nice Education System,81,KHYBER PAKHTUNKHWA,Peshawar,Peshawar III,33.9969,71.4976
8565433358,2515,bookshop,Suliman Book Store,280,KHYBER PAKHTUNKHWA,SWAT,KABAL,34.8272,72.2743
8568016381,2742,viewpoint,Prospect Point,148,BALOCHISTAN,ZIARAT,ZIARAT SUB DIVISION,30.3758,67.7299
8568530849,2512,clothes,Iqbal Jee Garmen,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.9264,67.0935
8568530850,2512,clothes,Iqbal Jee Fabrics,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.9264,67.0935
8568530851,2512,clothes,Iqbal Jee Womenswear,0,SINDH,KARACHI,GULSHAN E IQBAL TOWN,24.9265,67.0938
8570698113,2204,park,Cicuit House,369,PUNJAB,MULTAN,MULTAN CITY,30.2078,71.4412
8572312617,2511,convenience,shalimar metal and mills store,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.5985,73.0531
8572351017,2721,attraction,"Noor Ashraf and Sons, Al Makkah Market, Jinnah Road",401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6069,73.054
8572381017,2721,attraction,"IQBAL Metal Store, Al Fazal Plaza, Jinnah Road Rawalpindi",401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6055,73.0543
8572476217,2721,attraction,Accencis Anas Mansoor,197,FEDERAL CAPITAL TERRITORY,ISLAMABAD,ISLAMABAD,33.6948,72.9997
8572481717,2721,attraction,Hara international for Electroniccs,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.593,73.0513
8576948997,2101,pharmacy,IBAD Medicose Gunjai,263,KHYBER PAKHTUNKHWA,MARDAN,TAKHT BHAI,34.3045,71.9137
8579166065,2510,general,Butt General Store,13,AZAD KASHMIR,MUZAFFARABAD,MUZAFFARABAD,34.3492,73.4605
8580768517,2404,guesthouse,Bashir Lala Bethak,249,KHYBER PAKHTUNKHWA,LAKKI MARWAT,LAKKI MARWAT,32.585,71.0897
8583365138,2544,furniture_shop,Waqar Furniture,354,PUNJAB,LAHORE,LAHORE CANTT,31.506,74.4344
8597534130,2110,hospital,University of Lahore Teaching Hospital,355,PUNJAB,LAHORE,LAHORE CITY,31.4027,74.2326
8598314710,2723,monument,Tomb of Baba Loorki Shah,408,PUNJAB,SARGODHA,SARGODHA,32.0582,72.719
8598317609,2120,doctors,Dr Fazal Laser Eye Center,408,PUNJAB,SARGODHA,SARGODHA,32.0905,72.6691
8598451152,2723,monument,Shrine of Syed Altaf Hussain Shah Naqshbandi,408,PUNJAB,SARGODHA,SARGODHA,32.1419,72.6417
8598639371,2723,monument,رنگلا ٹبا مزار,405,PUNJAB,SARGODHA,BHALWAL,32.1571,72.9455
8604993570,2110,hospital,LRBT Chiniot - Free Eye Hospital,314,PUNJAB,CHINIOT,CHINIOT,31.7192,72.9782
8605110014,2723,monument,Shrine of Peer Rang Shah,314,PUNJAB,CHINIOT,CHINIOT,31.7106,72.9769
8607349317,2205,playground,,354,PUNJAB,LAHORE,LAHORE CANTT,31.5739,74.4346
8607634056,2541,car_dealership,Suzuki Motors Khanewal,349,PUNJAB,KHANEWAL,KHANEWAL,30.3144,71.9164
8612022417,2303,cafe,Cafe de Glacier,210,GILGIT BALTISTAN,HUNZA NAGAR,NAGAR-I,36.2112,74.7677
8612022618,2301,restaurant,Super Madina Aamri,498,SINDH,SHAHEED BENAZIRABAD,SAKRAND,26.1602,68.0215
8612022717,2301,restaurant,Quetta Al Ameen Restaurant,446,SINDH,JAMSHORO,MANJAND,25.9332,68.2083
8612023217,2302,fast_food,Makkah BBQ,446,SINDH,JAMSHORO,MANJAND,26.1611,68.0198
8612372701,2541,car_dealership,M Younas Motors,274,KHYBER PAKHTUNKHWA,SWABI,SWABI,34.1095,72.4645
8617694617,2421,shelter,,264,KHYBER PAKHTUNKHWA,NOWSHEHRA_,NOWSHERA,34.0149,71.9829
8624885418,2110,hospital,Mardan Children Hospital,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1917,72.0485
8624886617,2721,attraction,Pir Babar’s House,262,KHYBER PAKHTUNKHWA,MARDAN,MARDAN,34.1522,72.0456
8625703519,2504,mall,Razzaq Center,421,PUNJAB,TOBA TEK SINGH,TOBA TEK SINGH,30.7659,72.433
8628147642,2724,memorial,Shrine of Peer Sheikh Hussain,314,PUNJAB,CHINIOT,CHINIOT,31.7226,72.9732
8628147662,2723,monument,مزار,314,PUNJAB,CHINIOT,CHINIOT,31.7136,72.9727
8628172178,2724,memorial,Tomb of Muhammad Baksh,314,PUNJAB,CHINIOT,CHINIOT,31.7259,72.9696
8628172202,2203,cinema,Chiniot Cinema,314,PUNJAB,CHINIOT,CHINIOT,31.7255,72.9868
8633769213,2722,museum,TDF MagnifiScience Centre,0,SINDH,KARACHI,SADDAR TOWN,24.8468,67.003
8633769214,2541,car_dealership,مانڈوی والا موٹرز (پرائیویٹ) لمیٹڈ,0,SINDH,KARACHI,SADDAR TOWN,24.8456,67.002
8633776645,2014,arts_centre,Commune,0,SINDH,KARACHI,SADDAR TOWN,24.8465,67.0045
8633783101,2005,post_office,نیو حاجی کیمپ پوسٹ آفس,0,SINDH,KARACHI,SADDAR TOWN,24.8403,67.0139
8634510155,2904,fountain,,0,SINDH,KARACHI,KIAMARI TOWN,24.842,66.9996
8634510160,2904,fountain,,0,SINDH,KARACHI,KIAMARI TOWN,24.8417,67.0006
8636380718,2401,hotel,Royal City,466,SINDH,LARKANA,LARKANA,27.5529,68.2129
8639831831,2602,atm,,354,PUNJAB,LAHORE,LAHORE CANTT,31.567,74.3118
8639831832,2601,bank,اسٹینڈرڈ چارٹرڈ,354,PUNJAB,LAHORE,LAHORE CANTT,31.567,74.3119
8645690817,2518,beverages,,354,PUNJAB,LAHORE,LAHORE CANTT,31.6028,74.5578
8647858246,2541,car_dealership,Infinity Motors,440,SINDH,HYDERABAD,LATIFABAD,25.395,68.3399
8654514759,2303,cafe,Cafe Pehlvi (Irani Cafe),0,SINDH,KARACHI,SADDAR TOWN,24.8648,67.025
8654514760,2303,cafe,United Coffee House - Irani Cafe,0,SINDH,KARACHI,SADDAR TOWN,24.8487,67.0021
8658688423,2723,monument,Shrine of Baba Mastaan Shah Sarkar,354,PUNJAB,LAHORE,LAHORE CANTT,31.4624,74.6098
8659331270,2302,fast_food,Chai Rock,355,PUNJAB,LAHORE,LAHORE CITY,31.4529,74.2726
8660024550,2525,mobile_phone_shop,MAMU Communication,401,PUNJAB,RAWALPINDI,RAWALPINDI,33.6185,72.9831
8660728022,2723,monument,Tomb of Hazrat Hafiz Abdul Aziz,344,PUNJAB,KASUR,KASUR,31.0828,74.4851
8660728027,2723,monument,مزار,344,PUNJAB,KASUR,KASUR,31.0761,74.4848
8660728165,2723,monument,مزار,344,PUNJAB,KASUR,KASUR,31.0345,74.4416
8660728395,2723,monument,مزار,344,PUNJAB,KASUR,KASUR,31.0524,74.4434
8660728396,2723,monument,مزار,344,PUNJAB,KASUR,KASUR,31.053,74.4429
8660775495,2723,monument,Tomb of Dolay Shah,344,PUNJAB,KASUR,KASUR,31.0604,74.3335
8660775498,2723,monument,Tomb of Baba Mola Shah,344,PUNJAB,KASUR,KASUR,31.0659,74.3348
8661461816,2723,monument,Shrine of Khawaja Maqbool,339,PUNJAB,JHELUM,DINA,33.0221,73.5953
8661467085,2723,monument,Tomb of Baba Dewan Badshah,340,PUNJAB,JHELUM,JHELUM,32.9887,73.6722
8661467106,2723,monument,مزار,340,PUNJAB,JHELUM,JHELUM,33.0068,73.6956
8661467107,2723,monument,مزار,340,PUNJAB,JHELUM,JHELUM,33.0063,73.6962
8661531923,2723,monument,Shrine of Peer Baba Syed Ifzal Shah Bukhari,340,PUNJAB,JHELUM,JHELUM,32.9907,73.7176
8661531924,2723,monument,Chak Mughlan,340,PUNJAB,JHELUM,JHELUM,32.9842,73.7151
